"files" "churn" "linecount" "relchurn"
"3813" "lib/cosTransactions/doc/src/ch_example.xml" 2 282 0.00709219858156028
"3814" "lib/cosTransactions/doc/src/ch_install.xml" 1 103 0.00970873786407767
"3815" "lib/cosTransactions/doc/src/ch_introduction.xml" 1 64 0.015625
"3816" "lib/cosTransactions/doc/src/ch_skeletons.xml" 1 213 0.00469483568075117
"3817" "lib/cosTransactions/doc/src/CosTransactions_Control.xml" 2 73 0.0273972602739726
"3818" "lib/cosTransactions/doc/src/CosTransactions_Coordinator.xml" 1 229 0.00436681222707424
"3819" "lib/cosTransactions/doc/src/CosTransactions_RecoveryCoordinator.xml" 2 81 0.0246913580246914
"3820" "lib/cosTransactions/doc/src/CosTransactions_Resource.xml" 1 128 0.0078125
"3821" "lib/cosTransactions/doc/src/CosTransactions_SubtransactionAwareResource.xml" 2 74 0.027027027027027
"3822" "lib/cosTransactions/doc/src/CosTransactions_Synchronization.xml" 2 69 0.0289855072463768
"3823" "lib/cosTransactions/doc/src/CosTransactions_Terminator.xml" 2 72 0.0277777777777778
"3824" "lib/cosTransactions/doc/src/CosTransactions_TransactionalObject.xml" 1 42 0.0238095238095238
"3825" "lib/cosTransactions/doc/src/CosTransactions_TransactionFactory.xml" 3 63 0.0476190476190476
"3826" "lib/cosTransactions/doc/src/cosTransactions.xml" 2 141 0.0141843971631206
"3827" "lib/cosTransactions/doc/src/fascicules.xml" 1 18 0.0555555555555556
"3829" "lib/cosTransactions/doc/src/Makefile" 6 146 0.0410958904109589
"3830" "lib/cosTransactions/doc/src/notes.gif" 1 8 0.125
"3831" "lib/cosTransactions/doc/src/notes.xml" 7 330 0.0212121212121212
"3832" "lib/cosTransactions/doc/src/part_notes.xml" 1 36 0.0277777777777778
"3833" "lib/cosTransactions/doc/src/part.xml" 1 40 0.025
"3834" "lib/cosTransactions/doc/src/ref_man.gif" 1 9 0.111111111111111
"3835" "lib/cosTransactions/doc/src/ref_man.xml" 1 43 0.0232558139534884
"3836" "lib/cosTransactions/doc/src/summary.html.src" 1 0 Inf
"3837" "lib/cosTransactions/doc/src/user_guide.gif" 1 11 0.0909090909090909
"3838" "lib/cosTransactions/ebin/.gitignore" 1 0 Inf
"3839" "lib/cosTransactions/examples/Makefile" 3 157 0.0191082802547771
"3840" "lib/cosTransactions/include/.gitignore" 1 0 Inf
"3841" "lib/cosTransactions/info" 1 2 0.5
"3842" "lib/cosTransactions/Makefile" 1 41 0.024390243902439
"3843" "lib/cosTransactions/priv/.gitignore" 1 0 Inf
"3844" "lib/cosTransactions/src/CosTransactions_Terminator_impl.erl" 1 362 0.00276243093922652
"3845" "lib/cosTransactions/src/CosTransactions_TransactionFactory_impl.erl" 1 178 0.00561797752808989
"3846" "lib/cosTransactions/src/cosTransactions.app.src" 1 43 0.0232558139534884
"3847" "lib/cosTransactions/src/cosTransactions.appup.src" 1 6 0.166666666666667
"3848" "lib/cosTransactions/src/CosTransactions.cfg" 1 15 0.0666666666666667
"3849" "lib/cosTransactions/src/cosTransactions.erl" 1 115 0.00869565217391304
"3850" "lib/cosTransactions/src/CosTransactions.idl" 1 193 0.00518134715025907
"3851" "lib/cosTransactions/src/ETraP_Common.erl" 1 185 0.00540540540540541
"3852" "lib/cosTransactions/src/ETraP_Common.hrl" 2 340 0.00588235294117647
"3853" "lib/cosTransactions/src/etrap_logmgr.erl" 1 200 0.005
"3854" "lib/cosTransactions/src/ETraP_Server_impl.erl" 1 1739 0.000575043128234618
"3855" "lib/cosTransactions/src/Makefile" 7 180 0.0388888888888889
"3856" "lib/cosTransactions/test/cosTransactions.cover" 1 2 0.5
"3857" "lib/cosTransactions/test/cosTransactions.spec" 4 1 4
"3858" "lib/cosTransactions/test/etrap_test_lib.erl" 3 125 0.024
"3859" "lib/cosTransactions/test/etrap_test_lib.hrl" 3 100 0.03
"3860" "lib/cosTransactions/test/etrap_test_server_impl.erl" 2 210 0.00952380952380952
"3861" "lib/cosTransactions/test/etrap_test.cfg" 2 20 0.1
"3862" "lib/cosTransactions/test/etrap_test.idl" 2 38 0.0526315789473684
"3863" "lib/cosTransactions/test/generated_SUITE.erl" 9 592 0.0152027027027027
"3864" "lib/cosTransactions/test/Makefile" 7 152 0.0460526315789474
"3865" "lib/cosTransactions/test/transactions_SUITE.erl" 8 406 0.0197044334975369
"3866" "lib/cosTransactions/vsn.mk" 10 1 10
"3867" "lib/crypto/AUTHORS" 1 4 0.25
"3868" "lib/crypto/c_src/crypto_callback.c" 2 165 0.0121212121212121
"3869" "lib/crypto/c_src/crypto_callback.h" 2 46 0.0434782608695652
"3871" "lib/crypto/c_src/crypto.c" 38 2676 0.0142002989536622
"3872" "lib/crypto/c_src/Makefile" 1 5 0.2
"3873" "lib/crypto/c_src/Makefile.in" 15 174 0.0862068965517241
"3874" "lib/crypto/doc/html/.gitignore" 1 0 Inf
"3875" "lib/crypto/doc/man3/.gitignore" 1 0 Inf
"3876" "lib/crypto/doc/man6/.gitignore" 1 0 Inf
"3877" "lib/crypto/doc/pdf/.gitignore" 1 0 Inf
"3878" "lib/crypto/doc/src/book.xml" 1 50 0.02
"3879" "lib/crypto/doc/src/crypto_app.xml" 4 108 0.037037037037037
"3880" "lib/crypto/doc/src/crypto.xml" 33 1344 0.0245535714285714
"3881" "lib/crypto/doc/src/fascicules.xml" 1 18 0.0555555555555556
"3882" "lib/crypto/doc/src/insidecover.xml" 1 26 0.0384615384615385
"3883" "lib/crypto/doc/src/licenses.xml" 3 155 0.0193548387096774
"3885" "lib/crypto/doc/src/Makefile" 3 116 0.0258620689655172
"3886" "lib/crypto/doc/src/note.gif" 1 16 0.0625
"3887" "lib/crypto/doc/src/notes.xml" 15 872 0.0172018348623853
"3888" "lib/crypto/doc/src/ref_man.xml" 1 49 0.0204081632653061
"3889" "lib/crypto/doc/src/release_notes.xml" 2 50 0.04
"3890" "lib/crypto/doc/src/usersguide.xml" 1 50 0.02
"3891" "lib/crypto/doc/src/warning.gif" 1 12 0.0833333333333333
"3892" "lib/crypto/ebin/.gitignore" 1 0 Inf
"3893" "lib/crypto/info" 1 2 0.5
"3894" "lib/crypto/Makefile" 3 38 0.0789473684210526
"3895" "lib/crypto/priv/Makefile" 2 78 0.0256410256410256
"3896" "lib/crypto/src/crypto_app.erl" 1 39 0.0256410256410256
"3897" "lib/crypto/src/crypto_server.erl" 2 68 0.0294117647058824
"3898" "lib/crypto/src/crypto_sup.erl" 1 39 0.0256410256410256
"3899" "lib/crypto/src/crypto.app.src" 2 31 0.0645161290322581
"3900" "lib/crypto/src/crypto.appup.src" 1 22 0.0454545454545455
"3901" "lib/crypto/src/crypto.erl" 37 1113 0.0332434860736747
"3902" "lib/crypto/src/Makefile" 7 99 0.0707070707070707
"3903" "lib/crypto/test/blowfish_SUITE.erl" 7 222 0.0315315315315315
"3904" "lib/crypto/test/crypto_SUITE.erl" 44 2265 0.0194260485651214
"3905" "lib/crypto/test/crypto.cover" 1 2 0.5
"3906" "lib/crypto/test/crypto.spec" 3 1 3
"3907" "lib/crypto/test/Makefile" 5 83 0.0602409638554217
"3908" "lib/crypto/vsn.mk" 18 1 18
"3909" "lib/debugger/AUTHORS" 1 12 0.0833333333333333
"3910" "lib/debugger/doc/html/.gitignore" 1 0 Inf
"3911" "lib/debugger/doc/man3/.gitignore" 1 0 Inf
"3912" "lib/debugger/doc/pdf/.gitignore" 1 0 Inf
"3913" "lib/debugger/doc/src/book.xml" 1 49 0.0204081632653061
"3914" "lib/debugger/doc/src/debugger_chapter.xml" 4 889 0.00449943757030371
"3915" "lib/debugger/doc/src/debugger.xml" 1 79 0.0126582278481013
"3916" "lib/debugger/doc/src/fascicules.xml" 1 15 0.0666666666666667
"3917" "lib/debugger/doc/src/i.xml" 1 407 0.00245700245700246
"3918" "lib/debugger/doc/src/images/attach.gif" 1 53 0.0188679245283019
"3919" "lib/debugger/doc/src/images/attach.ps" 1 33001 3.03021120572104e-05
"3920" "lib/debugger/doc/src/images/cond_break_dialog.gif" 1 13 0.0769230769230769
"3921" "lib/debugger/doc/src/images/cond_break_dialog.ps" 1 6151 0.000162575191025849
"3922" "lib/debugger/doc/src/images/function_break_dialog.gif" 1 16 0.0625
"3923" "lib/debugger/doc/src/images/function_break_dialog.ps" 1 5051 0.000197980597901406
"3924" "lib/debugger/doc/src/images/interpret.gif" 1 36 0.0277777777777778
"3925" "lib/debugger/doc/src/images/interpret.ps" 1 16312 6.13045610593428e-05
"3926" "lib/debugger/doc/src/images/line_break_dialog.gif" 1 9 0.111111111111111
"3927" "lib/debugger/doc/src/images/line_break_dialog.ps" 1 4831 0.000206996481059822
"3928" "lib/debugger/doc/src/images/monitor.gif" 1 33 0.0303030303030303
"3929" "lib/debugger/doc/src/images/monitor.ps" 1 29001 3.44815696010482e-05
"3930" "lib/debugger/doc/src/images/view.gif" 1 28 0.0357142857142857
"3931" "lib/debugger/doc/src/images/view.ps" 1 21721 4.60383960222826e-05
"3932" "lib/debugger/doc/src/int.xml" 3 528 0.00568181818181818
"3934" "lib/debugger/doc/src/Makefile" 4 121 0.0330578512396694
"3935" "lib/debugger/doc/src/notes.xml" 11 550 0.02
"3937" "lib/debugger/doc/src/part.xml" 1 40 0.025
"3938" "lib/debugger/doc/src/ref_man.xml" 1 41 0.024390243902439
"3940" "lib/debugger/ebin/.gitignore" 1 0 Inf
"3941" "lib/debugger/info" 1 2 0.5
"3942" "lib/debugger/Makefile" 1 35 0.0285714285714286
"3943" "lib/debugger/priv/debugger.gif" 1 4 0.25
"3944" "lib/debugger/priv/debugger.tool" 1 6 0.166666666666667
"3945" "lib/debugger/priv/erlang_bug.png" 1 11 0.0909090909090909
"3946" "lib/debugger/priv/Makefile" 3 62 0.0483870967741935
"3947" "lib/debugger/src/dbg_debugged.erl" 6 122 0.0491803278688525
"3948" "lib/debugger/src/dbg_icmd.erl" 6 479 0.0125260960334029
"3949" "lib/debugger/src/dbg_idb.erl" 1 54 0.0185185185185185
"3950" "lib/debugger/src/dbg_ieval.erl" 24 1573 0.0152574698029243
"3951" "lib/debugger/src/dbg_ieval.hrl" 3 28 0.107142857142857
"3952" "lib/debugger/src/dbg_iload.erl" 16 616 0.025974025974026
"3953" "lib/debugger/src/dbg_iserver.erl" 6 596 0.0100671140939597
"3954" "lib/debugger/src/dbg_istk.erl" 11 245 0.0448979591836735
"3955" "lib/debugger/src/dbg_ui_break_win.erl" 6 314 0.0191082802547771
"3956" "lib/debugger/src/dbg_ui_break.erl" 1 98 0.0102040816326531
"3957" "lib/debugger/src/dbg_ui_edit_win.erl" 5 128 0.0390625
"3958" "lib/debugger/src/dbg_ui_edit.erl" 1 91 0.010989010989011
"3959" "lib/debugger/src/dbg_ui_filedialog_win.erl" 6 340 0.0176470588235294
"3960" "lib/debugger/src/dbg_ui_interpret.erl" 3 161 0.0186335403726708
"3961" "lib/debugger/src/dbg_ui_mon_win.erl" 5 573 0.0087260034904014
"3962" "lib/debugger/src/dbg_ui_mon.erl" 3 738 0.0040650406504065
"3963" "lib/debugger/src/dbg_ui_settings.erl" 4 162 0.0246913580246914
"3964" "lib/debugger/src/dbg_ui_trace_win.erl" 6 1595 0.00376175548589342
"3965" "lib/debugger/src/dbg_ui_trace.erl" 3 814 0.00368550368550369
"3966" "lib/debugger/src/dbg_ui_view.erl" 3 255 0.0117647058823529
"3967" "lib/debugger/src/dbg_ui_win.erl" 5 281 0.0177935943060498
"3968" "lib/debugger/src/dbg_ui_winman.erl" 5 182 0.0274725274725275
"3969" "lib/debugger/src/dbg_wx_break_win.erl" 4 268 0.0149253731343284
"3970" "lib/debugger/src/dbg_wx_break.erl" 1 102 0.00980392156862745
"3971" "lib/debugger/src/dbg_wx_code.erl" 2 192 0.0104166666666667
"3972" "lib/debugger/src/dbg_wx_filedialog_win.erl" 6 577 0.0103986135181976
"3973" "lib/debugger/src/dbg_wx_filedialog_win.hrl" 1 180 0.00555555555555556
"3974" "lib/debugger/src/dbg_wx_interpret.erl" 3 131 0.0229007633587786
"3975" "lib/debugger/src/dbg_wx_mon_win.erl" 3 585 0.00512820512820513
"3976" "lib/debugger/src/dbg_wx_mon.erl" 4 755 0.00529801324503311
"3977" "lib/debugger/src/dbg_wx_settings.erl" 6 114 0.0526315789473684
"3978" "lib/debugger/src/dbg_wx_src_view.erl" 1 66 0.0151515151515152
"3979" "lib/debugger/src/dbg_wx_trace_win.erl" 11 1019 0.0107948969578018
"3980" "lib/debugger/src/dbg_wx_trace.erl" 6 839 0.00715137067938021
"3981" "lib/debugger/src/dbg_wx_view.erl" 3 268 0.0111940298507463
"3982" "lib/debugger/src/dbg_wx_win.erl" 3 339 0.00884955752212389
"3983" "lib/debugger/src/dbg_wx_winman.erl" 4 175 0.0228571428571429
"3984" "lib/debugger/src/debugger.app.src" 3 63 0.0476190476190476
"3985" "lib/debugger/src/debugger.appup.src" 1 19 0.0526315789473684
"3986" "lib/debugger/src/debugger.erl" 1 118 0.00847457627118644
"3987" "lib/debugger/src/i.erl" 4 374 0.0106951871657754
"3988" "lib/debugger/src/int.erl" 5 737 0.0067842605156038
"3989" "lib/debugger/src/Makefile" 8 137 0.0583941605839416
"3990" "lib/debugger/test/andor_SUITE.erl" 7 320 0.021875
"3991" "lib/debugger/test/bs_bincomp_SUITE.erl" 8 126 0.0634920634920635
"3992" "lib/debugger/test/bs_construct_SUITE.erl" 11 749 0.0146862483311081
"3993" "lib/debugger/test/bs_match_bin_SUITE.erl" 8 229 0.0349344978165939
"3994" "lib/debugger/test/bs_match_int_SUITE.erl" 8 368 0.0217391304347826
"3995" "lib/debugger/test/bs_match_misc_SUITE.erl" 11 581 0.0189328743545611
"3996" "lib/debugger/test/bs_match_tail_SUITE.erl" 8 120 0.0666666666666667
"3997" "lib/debugger/test/bs_utf_SUITE.erl" 7 305 0.0229508196721311
"3998" "lib/debugger/test/bug_SUITE_data/Makefile.src" 1 25 0.04
"3999" "lib/debugger/test/bug_SUITE_data/otp2163.erl" 1 60 0.0166666666666667
"4000" "lib/debugger/test/bug_SUITE_data/otp4845.erl" 1 52 0.0192307692307692
"4001" "lib/debugger/test/bug_SUITE.erl" 8 95 0.0842105263157895
"4002" "lib/debugger/test/cleanup.erl" 2 56 0.0357142857142857
"4003" "lib/debugger/test/dbg_ui_SUITE_data/manual_data/src/lists1.erl" 1 469 0.00213219616204691
"4004" "lib/debugger/test/dbg_ui_SUITE_data/manual_data/src/ordsets1.erl" 1 188 0.00531914893617021
"4005" "lib/debugger/test/dbg_ui_SUITE_data/manual_data/src/test.erl" 1 157 0.00636942675159236
"4006" "lib/debugger/test/dbg_ui_SUITE.erl" 8 269 0.0297397769516729
"4007" "lib/debugger/test/debugger_SUITE.erl" 8 144 0.0555555555555556
"4008" "lib/debugger/test/debugger_test.erl" 1 154 0.00649350649350649
"4009" "lib/debugger/test/debugger_testdoc.fm5" 1 90 0.0111111111111111
"4010" "lib/debugger/test/debugger.cover" 1 2 0.5
"4011" "lib/debugger/test/debugger.spec" 3 1 3
"4012" "lib/debugger/test/erl_eval_SUITE.erl" 10 1396 0.00716332378223496
"4013" "lib/debugger/test/exception_SUITE.erl" 10 474 0.0210970464135021
"4014" "lib/debugger/test/fun_SUITE.erl" 7 292 0.023972602739726
"4015" "lib/debugger/test/guard_SUITE.erl" 9 1693 0.00531600708800945
"4016" "lib/debugger/test/int_break_SUITE_data/Makefile.src" 1 25 0.04
"4017" "lib/debugger/test/int_break_SUITE_data/ordsets1.erl" 1 188 0.00531914893617021
"4018" "lib/debugger/test/int_break_SUITE.erl" 9 115 0.0782608695652174
"4019" "lib/debugger/test/int_eval_SUITE_data/Makefile.src" 1 26 0.0384615384615385
"4020" "lib/debugger/test/int_eval_SUITE_data/my_int_eval_module.erl" 5 239 0.0209205020920502
"4021" "lib/debugger/test/int_eval_SUITE_data/stacktrace.erl" 2 130 0.0153846153846154
"4022" "lib/debugger/test/int_eval_SUITE.erl" 11 322 0.0341614906832298
"4023" "lib/debugger/test/int_SUITE_data/guards.erl" 1 108 0.00925925925925926
"4024" "lib/debugger/test/int_SUITE_data/lists1.erl" 1 469 0.00213219616204691
"4025" "lib/debugger/test/int_SUITE_data/Makefile.src" 1 39 0.0256410256410256
"4026" "lib/debugger/test/int_SUITE_data/my_lists.erl" 1 5681 0.000176025347650062
"4027" "lib/debugger/test/int_SUITE_data/ordsets1.erl" 1 191 0.00523560209424084
"4028" "lib/debugger/test/int_SUITE_data/test.erl" 1 152 0.00657894736842105
"4029" "lib/debugger/test/int_SUITE_data/test1.erl" 1 34 0.0294117647058824
"4030" "lib/debugger/test/int_SUITE.erl" 7 291 0.0240549828178694
"4031" "lib/debugger/test/lc_SUITE.erl" 8 185 0.0432432432432432
"4032" "lib/debugger/test/line_number_SUITE.erl" 1 220 0.00454545454545455
"4033" "lib/debugger/test/Makefile" 7 107 0.0654205607476635
"4034" "lib/debugger/test/record_SUITE.erl" 7 266 0.0263157894736842
"4035" "lib/debugger/test/test_lib.erl" 3 29 0.103448275862069
"4036" "lib/debugger/test/trycatch_SUITE.erl" 8 811 0.00986436498150432
"4037" "lib/debugger/vsn.mk" 11 1 11
"4038" "lib/dialyzer/AUTHORS" 1 4 0.25
"4039" "lib/dialyzer/doc/about.txt" 1 5 0.2
"4040" "lib/dialyzer/doc/html/.gitignore" 1 0 Inf
"4041" "lib/dialyzer/doc/man3/.gitignore" 1 0 Inf
"4042" "lib/dialyzer/doc/manual.txt" 8 414 0.0193236714975845
"4043" "lib/dialyzer/doc/pdf/.gitignore" 1 0 Inf
"4044" "lib/dialyzer/doc/src/book.xml" 3 49 0.0612244897959184
"4045" "lib/dialyzer/doc/src/dialyzer_chapter.xml" 2 219 0.0091324200913242
"4046" "lib/dialyzer/doc/src/dialyzer.xml" 12 356 0.0337078651685393
"4047" "lib/dialyzer/doc/src/fascicules.xml" 2 18 0.111111111111111
"4049" "lib/dialyzer/doc/src/Makefile" 4 112 0.0357142857142857
"4050" "lib/dialyzer/doc/src/note.gif" 1 16 0.0625
"4051" "lib/dialyzer/doc/src/notes.xml" 15 1328 0.0112951807228916
"4052" "lib/dialyzer/doc/src/part_notes.xml" 3 36 0.0833333333333333
"4053" "lib/dialyzer/doc/src/part.xml" 3 36 0.0833333333333333
"4054" "lib/dialyzer/doc/src/ref_man.xml" 3 35 0.0857142857142857
"4055" "lib/dialyzer/doc/src/warning.gif" 1 12 0.0833333333333333
"4056" "lib/dialyzer/doc/warnings.txt" 2 112 0.0178571428571429
"4057" "lib/dialyzer/ebin/.gitignore" 1 0 Inf
"4058" "lib/dialyzer/info" 2 2 1
"4059" "lib/dialyzer/Makefile" 1 43 0.0232558139534884
"4060" "lib/dialyzer/plt/.gitignore" 1 0 Inf
"4061" "lib/dialyzer/README" 2 82 0.024390243902439
"4062" "lib/dialyzer/RELEASE_NOTES" 7 364 0.0192307692307692
"4063" "lib/dialyzer/src/dialyzer_analysis_callgraph.erl" 31 640 0.0484375
"4064" "lib/dialyzer/src/dialyzer_behaviours.erl" 17 224 0.0758928571428571
"4065" "lib/dialyzer/src/dialyzer_callgraph.erl" 28 822 0.0340632603406326
"4066" "lib/dialyzer/src/dialyzer_cl_parse.erl" 14 537 0.0260707635009311
"4067" "lib/dialyzer/src/dialyzer_cl.erl" 19 847 0.0224321133412042
"4068" "lib/dialyzer/src/dialyzer_codeserver.erl" 10 350 0.0285714285714286
"4069" "lib/dialyzer/src/dialyzer_contracts.erl" 14 689 0.0203193033381713
"4070" "lib/dialyzer/src/dialyzer_coordinator.erl" 25 251 0.099601593625498
"4071" "lib/dialyzer/src/dialyzer_dataflow.erl" 34 3478 0.0097757331799885
"4072" "lib/dialyzer/src/dialyzer_dep.erl" 2 580 0.00344827586206897
"4073" "lib/dialyzer/src/dialyzer_explanation.erl" 1 52 0.0192307692307692
"4074" "lib/dialyzer/src/dialyzer_gui_wx.erl" 7 1239 0.00564971751412429
"4075" "lib/dialyzer/src/dialyzer_gui_wx.hrl" 1 112 0.00892857142857143
"4076" "lib/dialyzer/src/dialyzer_gui.erl" 6 1380 0.00434782608695652
"4077" "lib/dialyzer/src/dialyzer_options.erl" 10 318 0.0314465408805031
"4078" "lib/dialyzer/src/dialyzer_plt.erl" 22 752 0.0292553191489362
"4079" "lib/dialyzer/src/dialyzer_races.erl" 10 2485 0.00402414486921529
"4080" "lib/dialyzer/src/dialyzer_succ_typings.erl" 35 455 0.0769230769230769
"4081" "lib/dialyzer/src/dialyzer_timing.erl" 7 133 0.0526315789473684
"4084" "lib/dialyzer/src/dialyzer_typesig.erl" 22 3483 0.00631639391329314
"4085" "lib/dialyzer/src/dialyzer_utils.erl" 11 548 0.0200729927007299
"4086" "lib/dialyzer/src/dialyzer_worker.erl" 17 189 0.0899470899470899
"4087" "lib/dialyzer/src/dialyzer.app.src" 2 45 0.0444444444444444
"4088" "lib/dialyzer/src/dialyzer.appup.src" 1 20 0.05
"4089" "lib/dialyzer/src/dialyzer.erl" 17 551 0.0308529945553539
"4090" "lib/dialyzer/src/dialyzer.hrl" 13 170 0.0764705882352941
"4091" "lib/dialyzer/src/Makefile" 9 164 0.0548780487804878
"4092" "lib/dialyzer/test/behaviour_SUITE_data/dialyzer_options" 2 1 2
"4093" "lib/dialyzer/test/behaviour_SUITE_data/results/callbacks_and_specs" 2 5 0.4
"4094" "lib/dialyzer/test/behaviour_SUITE_data/results/gen_event_incorrect_return" 3 2 1.5
"4095" "lib/dialyzer/test/behaviour_SUITE_data/results/gen_server_incorrect_args" 2 8 0.25
"4096" "lib/dialyzer/test/behaviour_SUITE_data/results/gen_server_missing_callbacks" 1 3 0.333333333333333
"4097" "lib/dialyzer/test/behaviour_SUITE_data/results/sample_behaviour" 3 9 0.333333333333333
"4098" "lib/dialyzer/test/behaviour_SUITE_data/results/sample_behaviour_old" 2 4 0.5
"4099" "lib/dialyzer/test/behaviour_SUITE_data/results/supervisor_incorrect_return" 2 2 1
"4100" "lib/dialyzer/test/behaviour_SUITE_data/results/undefined_callbacks" 1 2 0.5
"4101" "lib/dialyzer/test/behaviour_SUITE_data/results/vars_in_beh_spec" 1 6 0.166666666666667
"4102" "lib/dialyzer/test/behaviour_SUITE_data/src/callbacks_and_specs/my_behaviour.erl" 1 11 0.0909090909090909
"4103" "lib/dialyzer/test/behaviour_SUITE_data/src/callbacks_and_specs/my_callbacks_correct.erl" 1 59 0.0169491525423729
"4104" "lib/dialyzer/test/behaviour_SUITE_data/src/callbacks_and_specs/my_callbacks_wrong.erl" 1 61 0.0163934426229508
"4105" "lib/dialyzer/test/behaviour_SUITE_data/src/custom_sup.erl" 1 37 0.027027027027027
"4106" "lib/dialyzer/test/behaviour_SUITE_data/src/gen_event_incorrect_return.erl" 1 33 0.0303030303030303
"4107" "lib/dialyzer/test/behaviour_SUITE_data/src/gen_server_incorrect_args.erl" 1 11 0.0909090909090909
"4108" "lib/dialyzer/test/behaviour_SUITE_data/src/gen_server_missing_callbacks.erl" 1 23 0.0434782608695652
"4109" "lib/dialyzer/test/behaviour_SUITE_data/src/sample_behaviour_old/correct_behaviour.erl" 1 6 0.166666666666667
"4110" "lib/dialyzer/test/behaviour_SUITE_data/src/sample_behaviour_old/correct_callback.erl" 1 15 0.0666666666666667
"4111" "lib/dialyzer/test/behaviour_SUITE_data/src/sample_behaviour_old/incorrect_args_callback.erl" 1 13 0.0769230769230769
"4112" "lib/dialyzer/test/behaviour_SUITE_data/src/sample_behaviour_old/incorrect_return_callback.erl" 1 15 0.0666666666666667
"4113" "lib/dialyzer/test/behaviour_SUITE_data/src/sample_behaviour_old/missing_callback.erl" 1 10 0.1
"4114" "lib/dialyzer/test/behaviour_SUITE_data/src/sample_behaviour/sample_behaviour.erl" 1 13 0.0769230769230769
"4115" "lib/dialyzer/test/behaviour_SUITE_data/src/sample_behaviour/sample_callback_correct_2.erl" 2 38 0.0526315789473684
